,symbol,price,market cap,exchange,currency,sector,industry,company_url
4005,PB,60.85,60.60,NYSE,USD,Financial Services,Banks—Regional,https://www.prosperitybankusa.com
4006,PTIX,1.8601,1.8700,NasdaqCM,USD,Healthcare,Biotechnology,https://www.protagenic.com
4007,PTGX,17.95,18.47,NasdaqGM,USD,Healthcare,Biotechnology,https://www.protagonist-inc.com
4008,PROT,0.0000,0.0000,Other OTC,USD,Healthcare,Biotechnology,https://www.proteonomix.com
4009,PRTA,48.85,49.33,NasdaqGS,USD,Healthcare,Biotechnology,https://www.prothena.com
4010,PRLB,31.33,31.18,NYSE,USD,Industrials,Metal Fabrication,https://www.protolabs.com
4011,PSCR,0.0002,0.0002,Other OTC,USD,Industrials,Specialty Business Services,https://www.psphomecare.com
4012,PKTX,0.0300,0.0300,Other OTC,USD,Healthcare,Biotechnology,https://www.protokinetix.com
4013,PUMD,0.0002,0.0002,Other OTC,USD,Healthcare,Medical Appliances & Equipment,https://www.prourocare.com
4014,PRVB,24.29,24.28,NasdaqGS,USD,Healthcare,Biotechnology,https://www.proventionbio.com
4015,PFS,18.53,18.38,NYSE,USD,Financial Services,Banks—Regional,https://www.provident.bank
4016,PRXM,0.0500,0.0500,Other OTC,USD,Technology,Communication Equipment,https://www.proxim.com
4017,BGAOY,1.9000,1.9000,Other OTC,USD,Communication Services,Telecom Services,https://www.proximus.com
4018,PRU,83.98,83.36,NYSE,USD,Financial Services,Insurance—Life,https://www.prudential.com
4019,PMD,5.51,5.35,NasdaqCM,USD,Healthcare,Diagnostics & Research,https://www.psychemedics.com
4020,PTCT,47.90,48.84,NasdaqGS,USD,Healthcare,Biotechnology,https://www.ptcbio.com
4021,PTSH,1.0000,1.0000,Other OTC,USD,Financial Services,Shell Companies,https://pts-inc.com
4022,PEG,62.59,63.31,NYSE,USD,Utilities,Utilities—Regulated Electric,https://www.pseg.com
4023,PSA,309.01,310.79,NYSE,USD,Real Estate,REIT—Industrial,https://www.publicstorage.com
4024,PDPTF,1.3372,1.3372,Other OTC,USD,Industrials,Integrated Freight & Logistics,https://www.pudoinc.com
4025,PUGE,0.0002,0.0002,Other OTC,USD,Financial Services,Shell Companies,https://www.pugettechnologies.com
4026,PSSS,0.0700,0.0700,Other OTC,USD,Energy,Oil & Gas E&P,https://www.psss.co
4027,PULM,2.7523,2.7300,NasdaqCM,USD,Healthcare,Biotechnology,https://www.pulmatrix.com
4028,PLSE,3.7000,3.6700,NasdaqCM,USD,Healthcare,Medical Instruments & Supplies,https://www.pulsebiosciences.com
4029,PLFX,0.0007,0.0007,Other OTC,USD,Communication Services,Entertainment,https://www.pulse.co
4030,PHM,58.35,57.84,NYSE,USD,Consumer Cyclical,Residential Construction,https://www.pultegroup.com
4031,PBYI,2.9200,3.0100,NasdaqGS,USD,Healthcare,Biotechnology,https://www.pumabiotechnology.com
4032,PFTI,0.0001,0.0001,Other OTC,USD,Consumer Cyclical,Auto Parts,https://www.puradyn.com
4033,PURA,0.0015,0.0016,Other OTC,USD,Industrials,Pollution & Treatment Controls,https://www.purationinc.com
4034,PURE,0.1331,0.1331,Other OTC,USD,Consumer Defensive,Household & Personal Products,https://www.purebio.com
4035,PCYO,9.25,9.31,NasdaqCM,USD,Utilities,Utilities—Regulated Water,https://www.purecyclewater.com
4036,PEMIF,0.3600,0.3600,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://pureenergyminerals.com
4037,PHCG,0.0150,0.0149,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.pureharvestgroup.com
4038,PSTG,26.12,25.62,NYSE,USD,Technology,Computer Hardware,https://www.purestorage.com
4039,PUBC,0.0810,0.0810,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://purebase.com
4040,PRPL,2.2694,2.3000,NasdaqGS,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",https://purple.com
4041,PURT,0.0070,0.0070,Other OTC,USD,Financial Services,Shell Companies,https://www.purthanolbiofuel.com
4042,PIM,3.1300,3.1500,NYSE,USD,Financial Services,Asset Management,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust
4043,PPT,3.5400,3.5400,NYSE,USD,Financial Services,Asset Management,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/80-premier-income-trust
4044,PUYI,5.10,5.30,NasdaqGM,USD,Financial Services,Asset Management,https://www.puyiwm.com
4045,PVH,86.54,83.80,NYSE,USD,Consumer Cyclical,Apparel Manufacturing,https://www.pvh.com
4046,PWCO,0.1000,0.0980,Other OTC,USD,Utilities,Utilities—Renewable,https://www.pwrcor.com
4047,PYR,0.7871,0.8499,NasdaqCM,USD,Industrials,Specialty Industrial Machinery,https://www.pyrogenesis.com
4048,PXS,5.36,5.29,NasdaqCM,USD,Industrials,Marine Shipping,https://www.pyxistankers.com
4049,PZC,7.87,7.83,NYSE,USD,Financial Services,Asset Management,https://investments.pimco.com/Products/pages/671.aspx
4050,QBIO,0.0143,0.0136,Other OTC,USD,Healthcare,Biotechnology,https://www.qbiomed.com
4051,QCCO,0.5600,0.5600,Other OTC,USD,Financial Services,Banks—Regional,https://www.qchi.com
4052,QCRH,43.03,43.24,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.qcrh.com
4053,QGEN,45.74,45.98,NYSE,USD,Healthcare,Diagnostics & Research,https://www.qiagen.com
4054,QNTQF,4.1500,4.1500,Other OTC,USD,Industrials,Aerospace & Defense,https://www.qinetiq.com
4055,QIWI,5.67,5.67,NasdaqGS,USD,Technology,Software—Infrastructure,https://qiwi.com
4056,QKLS,0.0000,0.0000,Other OTC,USD,Consumer Defensive,Grocery Stores,https://www.qklstoresinc.com
4057,QNBC,24.84,24.84,Other OTC,USD,Financial Services,Banks—Regional,https://www.qnbbank.com
4058,QRVO,95.15,94.73,NasdaqGS,USD,Technology,Semiconductors,https://www.qorvo.com
4059,QRON,0.4509,0.4509,Other OTC,USD,Healthcare,Biotechnology,https://qrons.com
4060,QSEP,0.0792,0.0700,Other OTC,USD,Energy,Oil & Gas Equipment & Services,https://www.qsenergy.com
4061,QUAD,3.9300,3.8200,NYSE,USD,Industrials,Specialty Business Services,https://www.quad.com
4062,FUL,65.64,64.10,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.hbfuller.com
4063,QNTO,20.50,20.50,Other OTC,USD,Financial Services,Banks—Regional,https://www.quaintoak.com
4064,QCOM,123.85,123.00,NasdaqGS,USD,Technology,Semiconductors,https://www.qualcomm.com
4065,QLIS,0.8020,0.8020,Other OTC,USD,Healthcare,Medical Devices,https://www.qualisinnovations.com
4066,QBAK,2.7500,2.7500,Other OTC,USD,Industrials,Electrical Equipment & Parts,https://www.qualstar.com
4067,QLYS,125.97,127.14,NasdaqGS,USD,Technology,Software—Infrastructure,https://www.qualys.com
4068,NX,20.12,19.86,NYSE,USD,Industrials,Building Products & Equipment,https://www.quanex.com
4069,PWR,160.15,159.13,NYSE,USD,Industrials,Engineering & Construction,https://www.quantaservices.com
4070,QTRX,12.53,12.63,NasdaqGM,USD,Healthcare,Medical Devices,https://www.quanterix.com
4071,QTXB,0.0050,0.0050,Other OTC,USD,Healthcare,Medical Instruments & Supplies,https://www.quantrx.com/index.htm
4072,QUBT,1.3700,1.4200,NasdaqCM,USD,Technology,Computer Hardware,https://www.quantumcomputinginc.com
4073,QD,1.1700,1.1800,NYSE,USD,Financial Services,Credit Services,https://www.qudian.com
4074,CJCFF,0.0708,0.0706,Other OTC,USD,Basic Materials,Gold,https://www.qpmcorp.ca
4075,DGX,142.33,142.88,NYSE,USD,Healthcare,Diagnostics & Research,https://www.questdiagnostics.com
4076,QPRC,0.5100,0.5970,Other OTC,USD,Industrials,Consulting Services,https://www.qprc.com
4077,QRHC,5.87,5.53,NasdaqCM,USD,Industrials,Waste Management,https://www.qrhc.com
4078,QWTR,0.0779,0.1140,Other OTC,USD,Industrials,Pollution & Treatment Controls,https://www.questwatersolutions.com
4079,STR,25.38,24.26,NYSE,USD,Energy,Oil & Gas E&P,https://www.sitio.com
4080,QDEL,88.91,90.09,NasdaqGS,USD,Healthcare,Medical Devices,https://www.quidelortho.com
4081,QNST,15.11,14.95,NasdaqGS,USD,Communication Services,Advertising Agencies,https://www.quinstreet.com
4082,QMCI,0.2601,0.2600,Other OTC,USD,Financial Services,Financial Data & Stock Exchanges,https://www.quotemedia.com
4083,QUOT,3.2100,3.1800,NYSE,USD,Communication Services,Advertising Agencies,https://www.quotient.com
4084,QRTEB,4.2600,4.2600,NasdaqGS,USD,Consumer Cyclical,Internet Retail,https://www.qurateretail.com
4085,QRTEA,0.8630,0.8076,NasdaqGS,USD,Consumer Cyclical,Internet Retail,https://www.qurateretail.com
4086,QTT,0.1820,0.2956,NasdaqGS,USD,Communication Services,Internet Content & Information,https://www.qutoutiao.net
4087,RMED,1.5000,1.5100,NYSE American,USD,Healthcare,Medical Devices,https://www.catheterprecision.com
4088,RDCM,9.95,9.89,NasdaqCM,USD,Communication Services,Telecom Services,https://www.radcom.com
4089,RAD,2.3550,2.2700,NYSE,USD,Healthcare,Pharmaceutical Retailers,https://www.riteaid.com
4090,RDN,22.08,21.96,NYSE,USD,Financial Services,Insurance—Specialty,https://www.radian.com
4091,RADR,0.0000,0.0000,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.radiumresources.com
4092,RDNT,26.25,26.03,NasdaqGM,USD,Healthcare,Diagnostics & Research,https://www.radnet.com
4093,RDVWF,0.0000,0.0000,Other OTC,USD,Technology,Software—Application,https://www.radview.com
4094,RDWR,22.08,22.28,NasdaqGS,USD,Technology,Software—Infrastructure,https://www.radware.com
4095,RFL,1.9800,1.9200,NYSE,USD,Real Estate,Real Estate Services,https://www.rafaelholdings.com
4096,RAFA,0.3302,0.3700,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://rafarma.si
4097,BSL,12.69,12.70,NYSE,USD,Financial Services,Asset Management,https://www.blackstone.com/the-firm/asset-management/registered-funds#c=blackstone-gso-senior-floating-rate-term-fund&t=Fact+Sheet
4098,VICA,0.0012,0.0012,Other OTC,USD,Healthcare,Medical Devices,https://rafina-innovations.com
4099,RA,17.17,17.07,NYSE,USD,Financial Services,Asset Management,https://publicsecurities.brookfield.com/us-closed-end-funds/brookfield-real-assets-income-fund?id=192676
4100,RAIN,7.91,7.71,NasdaqGS,USD,Healthcare,Biotechnology,https://www.rainoncology.com
4101,RRIF,0.0300,0.0300,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.rainforestresourcesinc.com
4102,VCTL,0.0000,0.0000,Other OTC,USD,Consumer Defensive,Education & Training Services,https://www.viewcentral.com
4103,RAKR,0.0014,0.0015,Other OTC,USD,Industrials,Pollution & Treatment Controls,https://www.rainmakerww.com
4104,RL,114.99,112.06,NYSE,USD,Consumer Cyclical,Apparel Manufacturing,https://www.ralphlauren.com
4105,METC,8.71,8.60,NasdaqGS,USD,Basic Materials,Coking Coal,https://www.ramacoresources.com
4106,RAM,10.60,10.60,NasdaqCM,USD,Financial Services,Shell Companies,https://www.ariescorp.io
4107,RMM,14.97,15.17,NYSE,USD,Financial Services,Asset Management,https://www.rivernorth.com/closed-end-funds/rmm
4108,RMBS,49.16,48.59,NasdaqGS,USD,Technology,Semiconductors,https://www.rambus.com
4109,RWWI,22.81,23.50,Other OTC,USD,Technology,Software—Application,https://www.rand.com
4110,RRC,26.99,26.36,NYSE,USD,Energy,Oil & Gas E&P,https://www.rangeresources.com
4111,RNGR,11.11,10.80,NYSE,USD,Energy,Oil & Gas Equipment & Services,https://www.rangerenergy.com
4112,PACK,4.9600,5.0400,NYSE,USD,Consumer Cyclical,Packaging & Containers,https://www.ranpak.com
4113,RPD,46.56,47.96,NasdaqGM,USD,Technology,Software—Infrastructure,https://www.rapid7.com
4114,RES,7.97,7.77,NYSE,USD,Energy,Oil & Gas Equipment & Services,https://www.rpc.net
4115,RASP,0.0150,0.0150,Other OTC,USD,Healthcare,Biotechnology,https://www.rasna.com
4116,RAVE,1.4000,1.4000,NasdaqCM,USD,Consumer Cyclical,Restaurants,https://www.raverg.com
4117,RJF,91.05,89.35,NYSE,USD,Financial Services,Capital Markets,https://www.raymondjames.com
4118,RYAM,5.68,5.59,NYSE,USD,Basic Materials,Chemicals,https://ryam.com
4119,RBB,14.53,14.19,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.royalbusinessbankusa.com
4120,RBCL,0.0130,0.0130,Other OTC,USD,Consumer Defensive,Household & Personal Products,https://www.rbclifesciences.com
4121,RICK,75.85,74.94,NasdaqGM,USD,Consumer Cyclical,Restaurants,https://www.rcihospitality.com
4122,RCMT,11.78,11.43,NasdaqGM,USD,Industrials,Conglomerates,https://www.rcmt.com
4123,RDI,3.2200,3.0600,NasdaqCM,USD,Communication Services,Entertainment,https://www.readingrdi.com
4124,RHCO,0.0218,0.0218,Other OTC,USD,Financial Services,Asset Management,https://www.readenholdingcorp.com
4125,RC,10.11,10.26,NYSE,USD,Real Estate,REIT—Mortgage,https://www.readycapital.com
4126,RLBD,0.0064,0.0064,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.realbrandsusa.com
4127,REAL,1.1550,1.1600,NasdaqGS,USD,Consumer Cyclical,Luxury Goods,https://www.therealreal.com
4128,O,61.84,62.57,NYSE,USD,Real Estate,REIT—Retail,https://www.realtyincome.com
4129,RETA,92.46,93.98,NasdaqGM,USD,Healthcare,Biotechnology,https://www.reatapharma.com
4130,UTG,28.99,29.08,NYSE,USD,Financial Services,Asset Management,https://www.utilityincomefund.com/
4131,RBTI,0.0000,0.0000,Other OTC,USD,Technology,Software—Application,https://www.redbranchtech.com
4132,REE,0.3213,0.3300,NasdaqGM,USD,Consumer Cyclical,Recreational Vehicles,https://www.ree.auto
4133,RRBI,49.14,48.90,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.redriverbank.net
4134,RRGB,15.02,14.41,NasdaqGS,USD,Consumer Cyclical,Restaurants,https://www.redrobin.com
4135,RRR,44.00,43.59,NasdaqGS,USD,Consumer Cyclical,Resorts & Casinos,https://www.redrockresorts.com
4136,ROG,160.04,159.94,NYSE,USD,Technology,Electronic Components,https://www.rogerscorp.com
4137,RDVT,16.25,16.31,NasdaqCM,USD,Technology,Software—Application,https://www.redviolet.com
4138,NTG,33.82,33.77,NYSE,USD,Financial Services,Asset Management,https://www.tortoiseadvisors.com/ntg.cfm
4139,RDCO,0.0303,0.0303,Other OTC,USD,Real Estate,Real Estate Services,https://www.redefy.com
4140,RDFN,8.81,8.87,NasdaqGS,USD,Real Estate,Real Estate Services,https://www.redfin.com
4141,LOAN,4.9959,4.9500,NasdaqCM,USD,Real Estate,REIT—Mortgage,https://www.manhattanbridgecapital.com
4142,RDHL,3.1771,3.2600,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.redhillbio.com
4143,RDW,2.8100,2.8100,NYSE,USD,Industrials,Aerospace & Defense,https://www.redwirespace.com
4144,RGC,27.14,27.14,NasdaqCM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.regencellbioscience.com
4145,RWCB,17.31,17.31,Other OTC,USD,Financial Services,Banks—Regional,https://www.redwoodcapitalbank.com
4146,RWT,6.53,6.66,NYSE,USD,Real Estate,REIT—Mortgage,https://www.redwoodtrust.com
4147,RBZHF,0.0001,0.0001,Other OTC,USD,Consumer Cyclical,Internet Retail,https://www.reebonz.com
4148,REED,3.2500,3.2500,Other OTC,USD,Consumer Defensive,Beverages—Non-Alcoholic,https://drinkreeds.com
4149,RCIT,0.0149,0.0149,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://rcitgroup.net
4150,RLTR,0.0048,0.0060,Other OTC,USD,Communication Services,Entertainment,https://www.reeltime.com
4151,RBC,216.15,215.35,NYSE,USD,Industrials,Tools & Accessories,https://www.rbcbearings.com
4152,RGBP,1.9200,1.9000,Other OTC,USD,Healthcare,Biotechnology,https://regenbiopharmainc.com
4153,RAFI,6.30,6.30,Other OTC,USD,Financial Services,Asset Management,https://www.regencyaffiliates.com
4154,REG,59.61,60.30,NasdaqGS,USD,Real Estate,REIT—Retail,https://www.regencycenters.com
4155,REGN,817.15,828.73,NasdaqGS,USD,Healthcare,Biotechnology,https://www.regeneron.com
4156,RGRX,0.1031,0.1024,Other OTC,USD,Healthcare,Biotechnology,https://www.regenerx.com
4157,RGS,1.0988,1.0800,NYSE,USD,Consumer Cyclical,Personal Services,https://www.regiscorp.com
4158,RGIN,0.0015,0.0015,Other OTC,USD,Healthcare,Biotechnology,https://www.regenicin.com
4159,RGNX,17.48,18.47,NasdaqGS,USD,Healthcare,Biotechnology,https://www.regenxbio.com
4160,RGUS,0.0097,0.0097,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.radmaxtech.com
4161,RHE,3.4699,3.2596,NYSE American,USD,Healthcare,Medical Care Facilities,https://regionalhealthproperties.com
4162,RM,25.70,25.74,NYSE,USD,Financial Services,Credit Services,https://www.regionalmanagement.com
4163,RF,18.43,18.36,NYSE,USD,Financial Services,Banks—Regional,https://www.regions.com
4164,RPMT,1.1000,1.1000,Other OTC,USD,Technology,Software—Application,https://www.regopayments.com
4165,RGLS,0.8507,0.9484,NasdaqCM,USD,Healthcare,Biotechnology,https://www.regulusrx.com
4166,REI,2.0950,2.0600,NYSE American,USD,Energy,Oil & Gas E&P,https://www.ringenergy.com
4167,RGA,134.40,133.07,NYSE,USD,Financial Services,Insurance—Reinsurance,https://www.rgare.com
4168,REKR,1.1847,1.1000,NasdaqCM,USD,Technology,Software—Infrastructure,https://www.rekor.ai
4169,RLBY,0.0590,0.0590,Other OTC,USD,Industrials,Staffing & Employment Services,https://www.maslowmedia.com
4170,RELI,2.6774,2.7400,NasdaqCM,USD,Financial Services,Insurance Brokers,https://www.relianceglobalgroup.com
4171,RNG,29.22,29.71,NYSE,USD,Technology,Software—Application,https://www.ringcentral.com
4172,RELT,0.0540,0.1010,Other OTC,USD,Industrials,Engineering & Construction,https://www.reliantholdings.net
4173,RELV,4.6200,4.6200,Other OTC,USD,Consumer Defensive,Packaged Foods,https://www.reliv.com
4174,MARK,1.2000,1.1700,NasdaqCM,USD,Technology,Software—Infrastructure,https://www.remarkholdings.com
4175,REMI,0.1700,0.1700,Other OTC,USD,Healthcare,Medical Instruments & Supplies,https://www.remedent.com
4176,RMSL,0.0127,0.0125,Other OTC,USD,Healthcare,Medical Devices,https://www.remsleeptech.com
4177,RNST,30.20,29.89,NasdaqGS,USD,Financial Services,Banks—Regional,https://investors.renasant.com
4178,SOL,4.1650,4.1100,NYSE,USD,Technology,Solar,https://emeren.com
4179,RNWF,0.0002,0.0002,Other OTC,USD,Basic Materials,Specialty Chemicals,https://renewalholding.com
4180,RCG,1.7899,1.8100,NYSE,USD,Financial Services,Asset Management,https://www.rencapital.com
4181,RNVA,0.0000,0.0001,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.rennovahealth.com
4182,RCAR,0.0612,0.0612,Other OTC,USD,Healthcare,Biotechnology,https://www.renovacareinc.com
4183,RTO,36.38,36.82,NYSE,USD,Industrials,Specialty Business Services,https://www.rentokil-initial.com
4184,RGEN,162.84,162.34,NasdaqGS,USD,Healthcare,Medical Instruments & Supplies,https://www.repligen.com
4185,REPL,16.18,16.74,NasdaqGS,USD,Healthcare,Biotechnology,https://www.replimune.com
4186,FRBK,1.2100,1.2950,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.myrepublicbank.com
4187,RSG,134.78,135.70,NYSE,USD,Industrials,Waste Management,https://www.republicservices.com
4188,REFR,1.6926,1.6700,NasdaqCM,USD,Technology,Electronic Components,https://www.smartglass.com
4189,RSSS,2.1500,2.1600,NasdaqCM,USD,Technology,Software—Application,https://www.researchsolutions.com
4190,RGGI,0.0140,0.0140,Other OTC,USD,Technology,Information Technology Services,https://resgreengroup.com
4191,REZI,17.76,17.29,NYSE,USD,Industrials,Security & Protection Services,https://www.resideo.com
4192,RMD,220.41,221.85,NYSE,USD,Healthcare,Medical Instruments & Supplies,https://www.resmed.com
4193,RFP,21.92,22.00,NYSE,USD,Basic Materials,Paper & Paper Products,https://www.resolutefp.com
4194,RGP,15.97,15.71,NasdaqGS,USD,Industrials,Consulting Services,https://rgp.com
4195,RSPI,0.0045,0.0044,Other OTC,USD,Healthcare,Biotechnology,https://www.respirerx.com
4196,QSR,66.42,66.01,NYSE,USD,Consumer Cyclical,Restaurants,https://www.rbi.com
4197,RVXCF,0.1448,0.1320,Other OTC,USD,Healthcare,Biotechnology,https://www.resverlogix.com
4198,RHDGF,0.1200,0.1150,Other OTC,USD,Technology,Electronics & Computer Distribution,https://www.retailholdings.com
4199,RVP,1.8200,1.8300,NYSE American,USD,Healthcare,Medical Instruments & Supplies,https://www.retractable.com
4200,REVG,11.51,11.45,NYSE,USD,Industrials,Farm & Heavy Construction Machinery,https://www.revgroup.com
4201,RVNC,32.89,34.03,NasdaqGM,USD,Healthcare,Biotechnology,https://www.revance.com
4202,REVB,1.1300,1.1400,NasdaqCM,USD,Healthcare,Biotechnology,https://www.revbiosciences.com
4203,RWLK,0.6698,0.6728,NasdaqCM,USD,Healthcare,Medical Devices,https://www.rewalk.com
4204,REXR,57.58,58.38,NYSE,USD,Real Estate,REIT—Industrial,https://www.rexfordindustrial.com
4205,RZLT,2.0100,1.9700,NasdaqCM,USD,Healthcare,Biotechnology,https://www.rezolutebio.com
4206,RFIL,4.3908,4.4000,NasdaqGM,USD,Industrials,Electrical Equipment & Parts,https://www.rfindustries.com
4207,RGCO,23.62,23.59,NasdaqGM,USD,Utilities,Utilities—Regulated Gas,https://www.rgcresources.com
4208,RBKB,7.75,7.33,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.rhinebeckbank.com
4209,RHP,90.56,90.30,NYSE,USD,Real Estate,REIT—Hotel & Motel,https://www.rymanhp.com
4210,RYTM,17.79,17.89,NasdaqGM,USD,Healthcare,Biotechnology,https://rhythmtx.com
4211,RBBN,3.3100,3.3700,NasdaqGS,USD,Communication Services,Telecom Services,https://www.ribboncommunications.com
4212,RIBT,0.8673,0.9225,NasdaqCM,USD,Consumer Defensive,Packaged Foods,https://www.ricebrantech.com
4213,RELL,19.43,18.25,NasdaqGS,USD,Technology,Electronic Components,https://www.rell.com
4214,RMBI,10.12,10.04,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.firstbankrichmond.com
4215,RDGA,0.2000,0.2000,Other OTC,USD,Financial Services,Shell Companies,https://www.ridgefieldacquisition.com
4216,RIGL,1.2439,1.2500,NasdaqGS,USD,Healthcare,Biotechnology,https://www.rigel.com
4217,RTON,0.0001,0.0002,Other OTC,USD,Consumer Defensive,Packaged Foods,https://rightonbrands.com
4218,RIHT,0.0240,0.0240,Other OTC,USD,Technology,Software—Infrastructure,https://www.rightscorp.com
4219,RIGH,0.0000,0.0000,Other OTC,USD,Utilities,Utilities—Regulated Electric,https://www.bgmedtech.com
4220,RMNI,4.0500,4.0150,NasdaqGM,USD,Technology,Software—Application,https://www.riministreet.com
4221,RMRK,0.0003,0.0003,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.rimrockgold.com
4222,RIOT,9.70,9.16,NasdaqCM,USD,Financial Services,Capital Markets,https://www.riotplatforms.com
4223,RITT,0.0001,0.0001,Other OTC,USD,Technology,Communication Equipment,https://www.rittech.com
4224,RBA,56.84,56.36,NYSE,USD,Industrials,Specialty Business Services,https://www.ritchiebros.com
4225,RCBC,209.00,209.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.rivercitybank.com
4226,RVCB,22.75,22.75,Other OTC,USD,Financial Services,Banks—Regional,https://www.myrvcb.com
4227,RVSB,5.30,5.35,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.riverviewbank.com
4228,RJDG,0.0051,0.0049,Other OTC,USD,Industrials,Conglomerates,https://www.rjdgreen.com
4229,RLI,132.39,130.95,NYSE,USD,Financial Services,Insurance—Property & Casualty,https://www.rlicorp.com
4230,RLJ,10.31,10.35,NYSE,USD,Real Estate,REIT—Hotel & Motel,https://www.rljlodgingtrust.com
4231,RMR,25.61,25.88,NasdaqCM,USD,Real Estate,Real Estate Services,https://www.rmrgroup.com
4232,RRTS,1.3000,1.7000,Other OTC,USD,Industrials,Trucking,https://www.rrts.com
4233,RHI,74.67,74.01,NYSE,USD,Industrials,Staffing & Employment Services,https://www.roberthalf.com
4234,RSRBF,0.2040,0.2040,Other OTC,USD,Basic Materials,Gold,https://www.robexgold.com
4235,RCTFF,0.0157,0.0157,Other OTC,USD,Basic Materials,Gold,https://rochesterresourcesltd.com
4236,RRRI,0.0001,0.0001,Other OTC,USD,Energy,Oil & Gas Integrated,https://www.rockridgeresourcesinc.com
4237,RCKT,16.68,16.91,NasdaqGM,USD,Healthcare,Biotechnology,https://rocketpharma.com
4238,ROK,273.73,272.15,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.rockwellautomation.com
4239,RMTI,1.9100,1.8200,NasdaqCM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.rockwellmed.com
4240,RCI,48.07,47.59,NYSE,USD,Communication Services,Telecom Services,https://www.rogers.com
4241,RSI,3.0450,2.9600,NYSE,USD,Consumer Cyclical,Gambling,https://www.rushstreetinteractive.com
4242,RGST,0.0347,0.0347,Other OTC,USD,Financial Services,Capital Markets,https://www.everdime.com
4243,ROKU,63.76,64.08,NasdaqGS,USD,Communication Services,Entertainment,https://www.roku.com
4244,ROL,38.53,38.78,NYSE,USD,Consumer Cyclical,Personal Services,https://www.rollins.com
4245,RFBC,0.0000,0.0000,Other OTC,USD,Consumer Defensive,Packaged Foods,https://www.romanafoodbrands.com
4246,RSAU,0.2610,0.3040,Other OTC,USD,Consumer Defensive,Beverages—Wineries & Distilleries,https://www.chooserain.com
4247,ROP,433.76,435.70,NYSE,USD,Technology,Software—Application,https://www.ropertech.com
4248,ROSE,10.58,10.58,NasdaqGM,USD,Financial Services,Shell Companies,https://www.rosehillacq.com
4249,ROSGQ,0.0001,0.0001,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.rosettagenomics.com
4250,ROSN,0.0237,0.0237,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.rosinbomb.com
4251,ROST,106.61,106.22,NasdaqGS,USD,Consumer Cyclical,Apparel Retail,https://www.rossstores.com
4252,RTL,6.24,6.25,NasdaqGS,USD,Real Estate,REIT—Diversified,https://www.necessityretailreit.com
4253,RCHN,0.0640,0.0640,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.swiftech.com
4254,ROVR,4.2950,4.2200,NasdaqGM,USD,Consumer Cyclical,Personal Services,https://www.rover.com
4255,RY,96.85,96.83,NYSE,USD,Financial Services,Banks—Diversified,https://www.rbc.com
4256,RCL,61.70,61.28,NYSE,USD,Consumer Cyclical,Travel Services,https://www.rclinvestor.com
4257,ROYE,0.5000,0.5000,Other OTC,USD,Energy,Thermal Coal,https://www.royalenergy.us
4258,RGLD,136.66,137.92,NasdaqGS,USD,Basic Materials,Gold,https://www.royalgold.com
4259,ROYL,0.0550,0.0525,Other OTC,USD,Energy,Oil & Gas E&P,https://www.royl.com
4260,RNP,19.11,19.36,NYSE,USD,Financial Services,Asset Management,https://www.cohenandsteers.com/funds/details/reit-and-preferred-income-fund
4261,RVT,13.20,13.05,NYSE,USD,Financial Services,Asset Management,https://www.roycefunds.com/funds/royce-value-trust/xrvtx
4262,RPM,81.64,81.19,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.rpminc.com
4263,RBCN,1.4700,1.4700,Other OTC,USD,Technology,Semiconductor Equipment & Materials,https://www.rubicontechnology.com
